file,frequency,language,competence,source,target
en_050.txt,10.6060606061,EN,professional,10.6060606061,31.3432835821
en_051.txt,20,EN,professional,20,16.1290322581
en_052.txt,14.2857142857,EN,professional,14.2857142857,4.5454545455
en_053.txt,23.8461538462,EN,professional,23.8461538462,23.8805970149
en_054.txt,21.4007782101,EN,professional,21.4007782101,20.6766917293
en_055.txt,23.0769230769,EN,professional,23.0769230769,25
en_056.txt,13.8888888889,EN,professional,13.8888888889,23.5294117647
en_057.txt,19.6261682243,EN,professional,19.6261682243,21.2389380531
en_058.txt,25.5813953488,EN,professional,25.5813953488,27.6595744681
en_059.txt,14,EN,professional,14,16
en_060.txt,10.2564102564,EN,professional,10.2564102564,11.1111111111
en_061.txt,26.0869565217,EN,professional,26.0869565217,31.8181818182
en_062.txt,4.7619047619,EN,professional,4.7619047619,20.9302325581
en_063.txt,17.0731707317,EN,professional,17.0731707317,24.0506329114
en_064.txt,22.7272727273,EN,professional,22.7272727273,15.2173913043
en_065.txt,13.1578947368,EN,professional,13.1578947368,23.6842105263
en_066.txt,1.1627906977,EN,professional,1.1627906977,8.0459770115
en_067.txt,12.1212121212,EN,professional,12.1212121212,19.4029850746
en_068.txt,5.9701492537,EN,professional,5.9701492537,10.6382978723
en_069.txt,5.5555555556,EN,professional,5.5555555556,0
en_070.txt,16.3265306122,EN,professional,16.3265306122,30.4347826087
en_071.txt,18.3673469388,EN,professional,18.3673469388,19.6078431373
en_072.txt,1.1627906977,EN,professional,1.1627906977,2.3529411765
en_073.txt,3.6585365854,EN,professional,3.6585365854,6.0240963855
en_074.txt,19.6721311475,EN,professional,19.6721311475,25
en_075.txt,4.5454545455,EN,professional,4.5454545455,8.9552238806
en_076.txt,9.6774193548,EN,professional,9.6774193548,12.1212121212
en_077.txt,21.5384615385,EN,professional,21.5384615385,10.6060606061
en_078.txt,15.0943396226,EN,professional,15.0943396226,19.2307692308
en_079.txt,8,EN,professional,8,10
en_08.txt,2.2727272727,EN,professional,2.2727272727,6
en_080.txt,9.2105263158,EN,professional,9.2105263158,17.7215189873
en_081.txt,17.1428571429,EN,professional,17.1428571429,30.303030303
en_082.txt,2.6315789474,EN,professional,2.6315789474,9.5238095238
en_083.txt,2.2988505747,EN,professional,2.2988505747,5.6818181818
en_084.txt,4.7619047619,EN,professional,4.7619047619,15.2941176471
en_085.txt,20.5882352941,EN,professional,20.5882352941,10
en_086.txt,13.2075471698,EN,professional,13.2075471698,14.1509433962
en_087.txt,7.5949367089,EN,professional,7.5949367089,5.3892215569
en_088.txt,9.0909090909,EN,professional,9.0909090909,7.1428571429
en_089.txt,5,EN,professional,5,8.6956521739
en_09.txt,10.2564102564,EN,professional,10.2564102564,7.8431372549
en_090.txt,2.8169014085,EN,professional,2.8169014085,7.6923076923
en_091.txt,23.5294117647,EN,professional,23.5294117647,27.027027027
en_092.txt,4.1666666667,EN,professional,4.1666666667,14
en_093.txt,18.6046511628,EN,professional,18.6046511628,16.8269230769
en_094.txt,23.0769230769,EN,professional,23.0769230769,20
en_095.txt,9.6774193548,EN,professional,9.6774193548,14.3369175627
en_096.txt,21.7391304348,EN,professional,21.7391304348,17.6470588235
en_097.txt,26.0869565217,EN,professional,26.0869565217,22.2222222222
en_098.txt,5.3333333333,EN,professional,5.3333333333,10.5263157895
en_099.txt,33.3333333333,EN,professional,33.3333333333,37.5
en_1.txt,11.9047619048,EN,professional,11.9047619048,8.5106382979
en_10.txt,10.2941176471,EN,professional,10.2941176471,9.6774193548
en_100.txt,2.7272727273,EN,professional,2.7272727273,10
en_11.txt,9.4117647059,EN,professional,9.4117647059,17.7215189873
en_12.txt,4.5454545455,EN,professional,4.5454545455,5.3571428571
en_13.txt,2.5316455696,EN,professional,2.5316455696,5.6338028169
en_14.txt,0,EN,professional,0,14.5833333333
en_15.txt,7.8947368421,EN,professional,7.8947368421,13.5802469136
en_16.txt,10.843373494,EN,professional,10.843373494,16.3179916318
en_17.txt,16.4102564103,EN,professional,16.4102564103,16
en_18.txt,12.5,EN,professional,12.5,24.3902439024
en_19.txt,23.0769230769,EN,professional,23.0769230769,13.3333333333
en_2.txt,12.676056338,EN,professional,12.676056338,13.5802469136
en_20.txt,16.6666666667,EN,professional,16.6666666667,13.8888888889
en_21.txt,9.8360655738,EN,professional,9.8360655738,14.2857142857
en_22.txt,23.8095238095,EN,professional,23.8095238095,18.5185185185
en_23.txt,18.1818181818,EN,professional,18.1818181818,5.8823529412
en_24.txt,14.2857142857,EN,professional,14.2857142857,14.7540983607
en_25.txt,23.8095238095,EN,professional,23.8095238095,33.3333333333
en_26.txt,9.0909090909,EN,professional,9.0909090909,8.1967213115
en_27.txt,3.8461538462,EN,professional,3.8461538462,17.3913043478
en_28.txt,8.362369338,EN,professional,8.362369338,10.2310231023
en_29.txt,17.6470588235,EN,professional,17.6470588235,34.8314606742
en_3.txt,10.4166666667,EN,professional,10.4166666667,25
en_30.txt,4.6875,EN,professional,4.6875,5.3846153846
en_31.txt,7.3170731707,EN,professional,7.3170731707,9.0909090909
en_32.txt,16.5644171779,EN,professional,16.5644171779,11.9047619048
en_33.txt,2.3255813953,EN,professional,2.3255813953,6.25
en_34.txt,7.8125,EN,professional,7.8125,6.25
en_35.txt,6.3909774436,EN,professional,6.3909774436,16.6666666667
en_36.txt,6.8273092369,EN,professional,6.8273092369,12.0689655172
en_37.txt,3.2608695652,EN,professional,3.2608695652,13.1868131868
en_38.txt,19.2307692308,EN,professional,19.2307692308,23.5294117647
en_39.txt,18.6046511628,EN,professional,18.6046511628,15.4411764706
en_4.txt,7.6923076923,EN,professional,7.6923076923,20.5128205128
en_40.txt,8.1081081081,EN,professional,8.1081081081,20
en_41.txt,17.2043010753,EN,professional,17.2043010753,18.3908045977
en_42.txt,5.2631578947,EN,professional,5.2631578947,12.1951219512
en_43.txt,12.2448979592,EN,professional,12.2448979592,12.3711340206
en_44.txt,13.768115942,EN,professional,13.768115942,17.9856115108
en_45.txt,1.8867924528,EN,professional,1.8867924528,5.5555555556
en_46.txt,3.8461538462,EN,professional,3.8461538462,13.3333333333
en_47.txt,18.8679245283,EN,professional,18.8679245283,25
en_48.txt,4.7619047619,EN,professional,4.7619047619,14.2857142857
en_49.txt,4.8780487805,EN,professional,4.8780487805,6.8181818182
en_5.txt,17.2839506173,EN,professional,17.2839506173,13.1868131868
en_50.txt,3.7037037037,EN,professional,3.7037037037,18.5185185185
en_51.txt,30.3571428571,EN,professional,30.3571428571,26.9230769231
en_52.txt,11.7647058824,EN,professional,11.7647058824,20
en_53.txt,8.1632653061,EN,professional,8.1632653061,10
en_54.txt,4.7619047619,EN,professional,4.7619047619,16.2790697674
en_55.txt,11.1111111111,EN,professional,11.1111111111,14.5454545455
en_56.txt,8.6206896552,EN,professional,8.6206896552,6.7796610169
en_57.txt,0,EN,professional,0,6.3492063492
en_58.txt,4.5454545455,EN,professional,4.5454545455,11.3636363636
en_59.txt,5.7142857143,EN,professional,5.7142857143,19.1176470588
en_6.txt,4.5454545455,EN,professional,4.5454545455,14.5299145299
en_60.txt,4.5454545455,EN,professional,4.5454545455,15.5555555556
en_61.txt,12.8205128205,EN,professional,12.8205128205,28.2051282051
en_62.txt,8.1632653061,EN,professional,8.1632653061,22.9166666667
en_63.txt,4.0816326531,EN,professional,4.0816326531,15.0943396226
en_64.txt,11.4285714286,EN,professional,11.4285714286,31.4285714286
en_65.txt,4.5454545455,EN,professional,4.5454545455,4.4776119403
en_66.txt,20,EN,professional,20,28
en_67.txt,4.347826087,EN,professional,4.347826087,6.6666666667
en_68.txt,10.5263157895,EN,professional,10.5263157895,13.0434782609
en_69.txt,7.5949367089,EN,professional,7.5949367089,21.0526315789
en_7.txt,10.7142857143,EN,professional,10.7142857143,23.5294117647
en_70.txt,21.6216216216,EN,professional,21.6216216216,10.5263157895
en_71.txt,13.1578947368,EN,professional,13.1578947368,10.8108108108
en_72.txt,2.3529411765,EN,professional,2.3529411765,5.4945054945
en_73.txt,14.8148148148,EN,professional,14.8148148148,10.9090909091
en_74.txt,19.2307692308,EN,professional,19.2307692308,22.641509434
en_75.txt,17.2413793103,EN,professional,17.2413793103,11.5384615385
en_76.txt,11.1111111111,EN,professional,11.1111111111,14.2857142857
en_77.txt,14.8148148148,EN,professional,14.8148148148,7.1428571429
en_78.txt,4.347826087,EN,professional,4.347826087,8.6956521739
en_79.txt,12.6315789474,EN,professional,12.6315789474,13.612565445
en_8.txt,11.4285714286,EN,professional,11.4285714286,22.3684210526
en_80.txt,8.6956521739,EN,professional,8.6956521739,13.0434782609
en_81.txt,7.1428571429,EN,professional,7.1428571429,45.4545454545
en_82.txt,17.2413793103,EN,professional,17.2413793103,17.8571428571
en_83.txt,14.5833333333,EN,professional,14.5833333333,10.4166666667
en_84.txt,2.7777777778,EN,professional,2.7777777778,2.8571428571
en_85.txt,5.8823529412,EN,professional,5.8823529412,16.6666666667
en_86.txt,9.756097561,EN,professional,9.756097561,12.1951219512
en_87.txt,2.7777777778,EN,professional,2.7777777778,2.7777777778
en_88.txt,11.2903225806,EN,professional,11.2903225806,22.9508196721
en_89.txt,23.6842105263,EN,professional,23.6842105263,24.3243243243
en_9.txt,8,EN,professional,8,10
en_90.txt,37.1428571429,EN,professional,37.1428571429,32.4324324324
en_91.txt,10.8695652174,EN,professional,10.8695652174,8.1632653061
en_92.txt,9.7435897436,EN,professional,9.7435897436,10.5263157895
en_93.txt,16.3636363636,EN,professional,16.3636363636,12.7272727273
en_94.txt,8.1081081081,EN,professional,8.1081081081,16.6666666667
en_95.txt,8.1632653061,EN,professional,8.1632653061,9.0909090909
en_96.txt,1.6393442623,EN,professional,1.6393442623,5.1724137931
en_97.txt,10,EN,professional,10,16.2162162162
en_98.txt,1.1904761905,EN,professional,1.1904761905,8.3333333333
en_99.txt,16.1764705882,EN,professional,16.1764705882,24.6153846154
ru_01.txt,16.2790697674,RU,professional,,
ru_010.txt,12.5,RU,professional,,
ru_0100.txt,9.8591549296,RU,professional,,
ru_0101.txt,19.4174757282,RU,professional,,
ru_0102.txt,7.8947368421,RU,professional,,
ru_011.txt,25,RU,professional,,
ru_012.txt,16.2679425837,RU,professional,,
ru_013.txt,13.5135135135,RU,professional,,
ru_014.txt,17.9487179487,RU,professional,,
ru_015.txt,17.4603174603,RU,professional,,
ru_016.txt,12.8440366972,RU,professional,,
ru_017.txt,10.4166666667,RU,professional,,
ru_018.txt,5.2631578947,RU,professional,,
ru_019.txt,17.2131147541,RU,professional,,
ru_02.txt,6.5217391304,RU,professional,,
ru_020.txt,16.6666666667,RU,professional,,
ru_021.txt,15.2173913043,RU,professional,,
ru_022.txt,13.0718954248,RU,professional,,
ru_023.txt,20.618556701,RU,professional,,
ru_024.txt,15.6862745098,RU,professional,,
ru_025.txt,8.1081081081,RU,professional,,
ru_026.txt,43.3333333333,RU,professional,,
ru_027.txt,17.7777777778,RU,professional,,
ru_028.txt,8.6956521739,RU,professional,,
ru_029.txt,7.5757575758,RU,professional,,
ru_03.txt,17.8571428571,RU,professional,,
ru_030.txt,6.5789473684,RU,professional,,
ru_031.txt,31.4285714286,RU,professional,,
ru_032.txt,18.6046511628,RU,professional,,
ru_033.txt,22.2222222222,RU,professional,,
ru_034.txt,28.125,RU,professional,,
ru_035.txt,11.6279069767,RU,professional,,
ru_036.txt,9.0909090909,RU,professional,,
ru_037.txt,20.7317073171,RU,professional,,
ru_038.txt,22.5806451613,RU,professional,,
ru_039.txt,18.1818181818,RU,professional,,
ru_04.txt,16.6666666667,RU,professional,,
ru_040.txt,18.9189189189,RU,professional,,
ru_041.txt,26.0563380282,RU,professional,,
ru_042.txt,11.1111111111,RU,professional,,
ru_043.txt,12.030075188,RU,professional,,
ru_044.txt,22.2222222222,RU,professional,,
ru_045.txt,4.4776119403,RU,professional,,
ru_046.txt,22.9166666667,RU,professional,,
ru_047.txt,16.3043478261,RU,professional,,
ru_048.txt,10.6382978723,RU,professional,,
ru_049.txt,14.5833333333,RU,professional,,
ru_05.txt,22.962962963,RU,professional,,
ru_050.txt,31.3432835821,RU,professional,,
ru_051.txt,16.1290322581,RU,professional,,
ru_052.txt,4.5454545455,RU,professional,,
ru_053.txt,23.8805970149,RU,professional,,
ru_054.txt,20.6766917293,RU,professional,,
ru_055.txt,25,RU,professional,,
ru_056.txt,23.5294117647,RU,professional,,
ru_057.txt,21.2389380531,RU,professional,,
ru_058.txt,27.6595744681,RU,professional,,
ru_059.txt,16,RU,professional,,
ru_060.txt,11.1111111111,RU,professional,,
ru_061.txt,31.8181818182,RU,professional,,
ru_062.txt,20.9302325581,RU,professional,,
ru_063.txt,24.0506329114,RU,professional,,
ru_064.txt,15.2173913043,RU,professional,,
ru_065.txt,23.6842105263,RU,professional,,
ru_066.txt,8.0459770115,RU,professional,,
ru_067.txt,19.4029850746,RU,professional,,
ru_068.txt,10.6382978723,RU,professional,,
ru_069.txt,0,RU,professional,,
ru_070.txt,30.4347826087,RU,professional,,
ru_071.txt,19.6078431373,RU,professional,,
ru_072.txt,2.3529411765,RU,professional,,
ru_073.txt,6.0240963855,RU,professional,,
ru_074.txt,25,RU,professional,,
ru_075.txt,8.9552238806,RU,professional,,
ru_076.txt,12.1212121212,RU,professional,,
ru_077.txt,10.6060606061,RU,professional,,
ru_078.txt,19.2307692308,RU,professional,,
ru_079.txt,10,RU,professional,,
ru_08.txt,6,RU,professional,,
ru_080.txt,17.7215189873,RU,professional,,
ru_081.txt,30.303030303,RU,professional,,
ru_082.txt,9.5238095238,RU,professional,,
ru_083.txt,5.6818181818,RU,professional,,
ru_084.txt,15.2941176471,RU,professional,,
ru_085.txt,10,RU,professional,,
ru_086.txt,14.1509433962,RU,professional,,
ru_087.txt,5.3892215569,RU,professional,,
ru_088.txt,7.1428571429,RU,professional,,
ru_089.txt,8.6956521739,RU,professional,,
ru_09.txt,7.8431372549,RU,professional,,
ru_090.txt,7.6923076923,RU,professional,,
ru_091.txt,27.027027027,RU,professional,,
ru_092.txt,14,RU,professional,,
ru_093.txt,16.8269230769,RU,professional,,
ru_094.txt,20,RU,professional,,
ru_095.txt,14.3369175627,RU,professional,,
ru_096.txt,17.6470588235,RU,professional,,
ru_097.txt,22.2222222222,RU,professional,,
ru_098.txt,10.5263157895,RU,professional,,
ru_099.txt,37.5,RU,professional,,
ru_1.txt,8.5106382979,RU,professional,,
ru_10.txt,9.6774193548,RU,professional,,
ru_100.txt,10,RU,professional,,
ru_11.txt,17.7215189873,RU,professional,,
ru_12.txt,5.3571428571,RU,professional,,
ru_13.txt,5.6338028169,RU,professional,,
ru_14.txt,14.5833333333,RU,professional,,
ru_15.txt,13.5802469136,RU,professional,,
ru_16.txt,16.3179916318,RU,professional,,
ru_17.txt,16,RU,professional,,
ru_18.txt,24.3902439024,RU,professional,,
ru_19.txt,13.3333333333,RU,professional,,
ru_2.txt,13.5802469136,RU,professional,,
ru_20.txt,13.8888888889,RU,professional,,
ru_21.txt,14.2857142857,RU,professional,,
ru_22.txt,18.5185185185,RU,professional,,
ru_23.txt,5.8823529412,RU,professional,,
ru_24.txt,14.7540983607,RU,professional,,
ru_25.txt,33.3333333333,RU,professional,,
ru_26.txt,8.1967213115,RU,professional,,
ru_27.txt,17.3913043478,RU,professional,,
ru_28.txt,10.2310231023,RU,professional,,
ru_29.txt,34.8314606742,RU,professional,,
ru_3.txt,25,RU,professional,,
ru_30.txt,5.3846153846,RU,professional,,
ru_31.txt,9.0909090909,RU,professional,,
ru_32.txt,11.9047619048,RU,professional,,
ru_33.txt,6.25,RU,professional,,
ru_34.txt,6.25,RU,professional,,
ru_35.txt,16.6666666667,RU,professional,,
ru_36.txt,12.0689655172,RU,professional,,
ru_37.txt,13.1868131868,RU,professional,,
ru_38.txt,23.5294117647,RU,professional,,
ru_39.txt,15.4411764706,RU,professional,,
ru_4.txt,20.5128205128,RU,professional,,
ru_40.txt,20,RU,professional,,
ru_41.txt,18.3908045977,RU,professional,,
ru_42.txt,12.1951219512,RU,professional,,
ru_43.txt,12.3711340206,RU,professional,,
ru_44.txt,17.9856115108,RU,professional,,
ru_45.txt,5.5555555556,RU,professional,,
ru_46.txt,13.3333333333,RU,professional,,
ru_47.txt,25,RU,professional,,
ru_48.txt,14.2857142857,RU,professional,,
ru_49.txt,6.8181818182,RU,professional,,
ru_5.txt,13.1868131868,RU,professional,,
ru_50.txt,18.5185185185,RU,professional,,
ru_51.txt,26.9230769231,RU,professional,,
ru_52.txt,20,RU,professional,,
ru_53.txt,10,RU,professional,,
ru_54.txt,16.2790697674,RU,professional,,
ru_55.txt,14.5454545455,RU,professional,,
ru_56.txt,6.7796610169,RU,professional,,
ru_57.txt,6.3492063492,RU,professional,,
ru_58.txt,11.3636363636,RU,professional,,
ru_59.txt,19.1176470588,RU,professional,,
ru_6.txt,14.5299145299,RU,professional,,
ru_60.txt,15.5555555556,RU,professional,,
ru_61.txt,28.2051282051,RU,professional,,
ru_62.txt,22.9166666667,RU,professional,,
ru_63.txt,15.0943396226,RU,professional,,
ru_64.txt,31.4285714286,RU,professional,,
ru_65.txt,4.4776119403,RU,professional,,
ru_66.txt,28,RU,professional,,
ru_67.txt,6.6666666667,RU,professional,,
ru_68.txt,13.0434782609,RU,professional,,
ru_69.txt,21.0526315789,RU,professional,,
ru_7.txt,23.5294117647,RU,professional,,
ru_70.txt,10.5263157895,RU,professional,,
ru_71.txt,10.8108108108,RU,professional,,
ru_72.txt,5.4945054945,RU,professional,,
ru_73.txt,10.9090909091,RU,professional,,
ru_74.txt,22.641509434,RU,professional,,
ru_75.txt,11.5384615385,RU,professional,,
ru_76.txt,14.2857142857,RU,professional,,
ru_77.txt,7.1428571429,RU,professional,,
ru_78.txt,8.6956521739,RU,professional,,
ru_79.txt,13.612565445,RU,professional,,
ru_8.txt,22.3684210526,RU,professional,,
ru_80.txt,13.0434782609,RU,professional,,
ru_81.txt,45.4545454545,RU,professional,,
ru_82.txt,17.8571428571,RU,professional,,
ru_83.txt,10.4166666667,RU,professional,,
ru_84.txt,2.8571428571,RU,professional,,
ru_85.txt,16.6666666667,RU,professional,,
ru_86.txt,12.1951219512,RU,professional,,
ru_87.txt,2.7777777778,RU,professional,,
ru_88.txt,22.9508196721,RU,professional,,
ru_89.txt,24.3243243243,RU,professional,,
ru_9.txt,10,RU,professional,,
ru_90.txt,32.4324324324,RU,professional,,
ru_91.txt,8.1632653061,RU,professional,,
ru_92.txt,10.5263157895,RU,professional,,
ru_93.txt,12.7272727273,RU,professional,,
ru_94.txt,16.6666666667,RU,professional,,
ru_95.txt,9.0909090909,RU,professional,,
ru_96.txt,5.1724137931,RU,professional,,
ru_97.txt,16.2162162162,RU,professional,,
ru_98.txt,8.3333333333,RU,professional,,
ru_99.txt,24.6153846154,RU,professional,,
442657.conn,26.3157894737,RU,reference,,
508375.conn,6.1224489796,RU,reference,,
510463.conn,11.3924050633,RU,reference,,
480687.conn,8.3333333333,RU,reference,,
485448.conn,9.7087378641,RU,reference,,
512000.conn,7.7702702703,RU,reference,,
518211.conn,20.5128205128,RU,reference,,
511395.conn,17.1270718232,RU,reference,,
513342.conn,8.3333333333,RU,reference,,
510435.conn,21.3483146067,RU,reference,,
527942.conn,4,RU,reference,,
510230.conn,4.8780487805,RU,reference,,
516197.conn,18.2481751825,RU,reference,,
518094.conn,7.5757575758,RU,reference,,
519467.conn,14.6551724138,RU,reference,,
476739.conn,14.4736842105,RU,reference,,
508242.conn,11.9047619048,RU,reference,,
527973.conn,5.4545454545,RU,reference,,
518230.conn,15.873015873,RU,reference,,
477150.conn,10.1449275362,RU,reference,,
508254.conn,29.7872340426,RU,reference,,
461628.conn,19.3548387097,RU,reference,,
473353.conn,21.0970464135,RU,reference,,
527933.conn,3.7735849057,RU,reference,,
461657.conn,20.245398773,RU,reference,,
518231.conn,24.6153846154,RU,reference,,
liniya01.conn,6.1538461538,RU,reference,,
515885.conn,13.0434782609,RU,reference,,
512073.conn,12.315270936,RU,reference,,
518262.conn,11.4754098361,RU,reference,,
508247.conn,23.2558139535,RU,reference,,
516275.conn,15.7142857143,RU,reference,,
515833.conn,15.7894736842,RU,reference,,
520653.conn,26.5306122449,RU,reference,,
510477.conn,22.7272727273,RU,reference,,
509690.conn,16.2790697674,RU,reference,,
519424.conn,15.9169550173,RU,reference,,
518282.conn,31.7073170732,RU,reference,,
518142.conn,5.5555555556,RU,reference,,
513377.conn,8.8888888889,RU,reference,,
516900.conn,7.337883959,RU,reference,,
507787.conn,9.4339622642,RU,reference,,
509641.conn,8.1632653061,RU,reference,,
516243.conn,26.8456375839,RU,reference,,
480694.conn,7.3170731707,RU,reference,,
508237.conn,12.9496402878,RU,reference,,
507772.conn,8.3333333333,RU,reference,,
476613.conn,29.8245614035,RU,reference,,
510128.conn,6.3492063492,RU,reference,,
518117.conn,9.4339622642,RU,reference,,
526192.conn,11.4285714286,RU,reference,,
516304.conn,22.0512820513,RU,reference,,
520512.conn,6,RU,reference,,
513359.conn,26.1627906977,RU,reference,,
519477.conn,10.3092783505,RU,reference,,
509625.conn,11.1111111111,RU,reference,,
508205.conn,24.8226950355,RU,reference,,
509609.conn,6.8965517241,RU,reference,,
527974.conn,17.6470588235,RU,reference,,
477126.conn,13.7254901961,RU,reference,,
485534.conn,9.0909090909,RU,reference,,
527934.conn,7.9365079365,RU,reference,,
509580.conn,12.9496402878,RU,reference,,
450563.conn,27.2727272727,RU,reference,,
526201.conn,3.6144578313,RU,reference,,
520649.conn,10.7142857143,RU,reference,,
512037.conn,9.0322580645,RU,reference,,
521314.conn,9.6153846154,RU,reference,,
509696.conn,16.6666666667,RU,reference,,
518149.conn,16.1290322581,RU,reference,,
520574.conn,6.6666666667,RU,reference,,
473380.conn,17.8181818182,RU,reference,,
515873.conn,16.2436548223,RU,reference,,
510491.conn,28.0898876404,RU,reference,,
510099.conn,4.347826087,RU,reference,,
511996.conn,4.6511627907,RU,reference,,
500249.conn,12,RU,reference,,
516916.conn,18.4027777778,RU,reference,,
509773.conn,4.5454545455,RU,reference,,
istori18.conn,10.3448275862,RU,reference,,
507863.conn,20.5882352941,RU,reference,,
501632.conn,9.963099631,RU,reference,,
516265.conn,22.5806451613,RU,reference,,
518092.conn,6.5789473684,RU,reference,,
527944.conn,10,RU,reference,,
511971.conn,15.2173913043,RU,reference,,
508241.conn,12.2905027933,RU,reference,,
485547.conn,12.3076923077,RU,reference,,
519404.conn,8.5365853659,RU,reference,,
518144.conn,17.9600886918,RU,reference,,
476511.conn,28.5714285714,RU,reference,,
509791.conn,16.1290322581,RU,reference,,
507670.conn,20,RU,reference,,
512055.conn,7.4592074592,RU,reference,,
485491.conn,1.7857142857,RU,reference,,
515920.conn,8.5501858736,RU,reference,,
504814.conn,11.25,RU,reference,,
504796.conn,20.8333333333,RU,reference,,
519402.conn,15.3846153846,RU,reference,,
512014.conn,9.5744680851,RU,reference,,
507778.conn,6.6666666667,RU,reference,,
485498.conn,10,RU,reference,,
450558.conn,18.4210526316,RU,reference,,
510091.conn,12.7272727273,RU,reference,,
509720.conn,4.7619047619,RU,reference,,
508366.conn,20.8333333333,RU,reference,,
519378.conn,5.7142857143,RU,reference,,
526140.conn,9.9173553719,RU,reference,,
476510.conn,31.1926605505,RU,reference,,
476836.conn,13.8888888889,RU,reference,,
521281.conn,24.5901639344,RU,reference,,
509710.conn,7.2289156627,RU,reference,,
447935.conn,15.2542372881,RU,reference,,
442671.conn,29.5454545455,RU,reference,,
434721.conn,14.7368421053,RU,reference,,
512056.conn,6.7307692308,RU,reference,,
504816.conn,10.3896103896,RU,reference,,
518286.conn,7.3752711497,RU,reference,,
485452.conn,12.1621621622,RU,reference,,
476590.conn,8,RU,reference,,
500243.conn,11.5384615385,RU,reference,,
526152.conn,35.593220339,RU,reference,,
519432.conn,12.3188405797,RU,reference,,
512075.conn,6.7538126362,RU,reference,,
520539.conn,12.9032258065,RU,reference,,
477138.conn,4.347826087,RU,reference,,
istori12.conn,8,RU,reference,,
509671.conn,14.2857142857,RU,reference,,
509665.conn,7.4626865672,RU,reference,,
508293.conn,7.7844311377,RU,reference,,
509649.conn,13.4615384615,RU,reference,,
511330.conn,18.5185185185,RU,reference,,
518174.conn,15.6626506024,RU,reference,,
528008.conn,5.8064516129,RU,reference,,
508383.conn,20.1005025126,RU,reference,,
526105.conn,7.8125,RU,reference,,
516301.conn,25,RU,reference,,
518155.conn,16.6666666667,RU,reference,,
510434.conn,4.8387096774,RU,reference,,
508252.conn,21.9696969697,RU,reference,,
512057.conn,9.1304347826,RU,reference,,
511300.conn,12.1756487026,RU,reference,,
516913.conn,29.8429319372,RU,reference,,
512028.conn,5.7220708447,RU,reference,,
509699.conn,10.6382978723,RU,reference,,
511944.conn,2.9850746269,RU,reference,,
518280.conn,30.7692307692,RU,reference,,
515824.conn,13.2075471698,RU,reference,,
442672.conn,26.3157894737,RU,reference,,
518116.conn,5.5555555556,RU,reference,,
443056.conn,28.5714285714,RU,reference,,
519443.conn,5.4945054945,RU,reference,,
500223.conn,26.9230769231,RU,reference,,
519379.conn,5.5118110236,RU,reference,,
473355.conn,39,RU,reference,,
508300.conn,18.3823529412,RU,reference,,
501633.conn,9.1787439614,RU,reference,,
518227.conn,14.2857142857,RU,reference,,
511938.conn,18.6046511628,RU,reference,,
510495.conn,16.4179104478,RU,reference,,
521341.conn,17.1717171717,RU,reference,,
527927.conn,10.2040816327,RU,reference,,
527996.conn,5.8823529412,RU,reference,,
508199.conn,40.4255319149,RU,reference,,
442665.conn,9.6153846154,RU,reference,,
513445.conn,34.6153846154,RU,reference,,
520533.conn,12.5,RU,reference,,
512044.conn,6.1290322581,RU,reference,,
511928.conn,27.1317829457,RU,reference,,
526194.conn,12.2807017544,RU,reference,,
510483.conn,6.0240963855,RU,reference,,
519449.conn,8.8607594937,RU,reference,,
518215.conn,23.8938053097,RU,reference,,
508183.conn,17.6470588235,RU,reference,,
516305.conn,14.8760330579,RU,reference,,
509570.conn,14.4578313253,RU,reference,,
447882.conn,9.375,RU,reference,,
513285.conn,17.8571428571,RU,reference,,
507711.conn,6.1611374408,RU,reference,,
518254.conn,31.4285714286,RU,reference,,
527999.conn,8.5106382979,RU,reference,,
508286.conn,34.6153846154,RU,reference,,
liza1660.conn,12.8571428571,RU,reference,,
442676.conn,16.4285714286,RU,reference,,
508255.conn,26.7015706806,RU,reference,,
500200.conn,4.2553191489,RU,reference,,
513383.conn,15.0943396226,RU,reference,,
518076.conn,17.1428571429,RU,reference,,
518185.conn,12.962962963,RU,reference,,
510460.conn,10.6382978723,RU,reference,,
511998.conn,10.2310231023,RU,reference,,
508386.conn,32.2033898305,RU,reference,,
527978.conn,12.5,RU,reference,,
476507.conn,52.0547945205,RU,reference,,
443047.conn,5.8823529412,RU,reference,,
516279.conn,28.1045751634,RU,reference,,
510459.conn,14.465408805,RU,reference,,
507820.conn,25,RU,reference,,
476589.conn,13.9534883721,RU,reference,,
508384.conn,34.5454545455,RU,reference,,
521304.conn,7.5,RU,reference,,
510518.conn,13.1578947368,RU,reference,,
510442.conn,5.2631578947,RU,reference,,
508191.conn,12.9411764706,RU,reference,,
485523.conn,6.0606060606,RU,reference,,
515834.conn,22.0779220779,RU,reference,,
518193.conn,15.1315789474,RU,reference,,
527970.conn,10.2564102564,RU,reference,,
518219.conn,9.375,RU,reference,,
476598.conn,10,RU,reference,,
476648.conn,24.3243243243,RU,reference,,
520588.conn,46.1538461538,RU,reference,,
485442.conn,3.5087719298,RU,reference,,
509637.conn,13.6363636364,RU,reference,,
476736.conn,5.5900621118,RU,reference,,
526124.conn,12.7272727273,RU,reference,,
516224.conn,17.2839506173,RU,reference,,
518096.conn,11.8181818182,RU,reference,,
510115.conn,2.7027027027,RU,reference,,
515899.conn,17.7419354839,RU,reference,,
